zone,pixel_id,universe,channel,cat_x,cat_y,cat_z,x_norm,y_norm,z_norm
mini-arch-left,1241,7,304,-11.0690,3.7390,-8.0644,0.0468,0.1995,0.0520
mini-arch-left,1242,7,307,-11.0690,3.6271,-8.0958,0.0468,0.1934,0.0502
mini-arch-left,1243,7,310,-11.0690,3.5153,-8.1244,0.0468,0.1874,0.0485
mini-arch-left,1244,7,313,-11.0690,3.4022,-8.1532,0.0468,0.1812,0.0468
mini-arch-left,1245,7,316,-11.0690,3.2906,-8.1793,0.0468,0.1752,0.0453
mini-arch-left,1246,7,319,-11.0690,3.1763,-8.1979,0.0468,0.1690,0.0442
mini-arch-left,1247,7,322,-11.0690,3.0613,-8.2120,0.0468,0.1628,0.0434
mini-arch-left,1248,7,325,-11.0690,2.9457,-8.2238,0.0468,0.1565,0.0427
mini-arch-left,1249,7,328,-11.0690,2.8301,-8.2626,0.0468,0.1502,0.0405
mini-arch-left,1250,7,331,-11.0690,2.7231,-8.2993,0.0468,0.1444,0.0383
mini-arch-left,1251,7,334,-11.0690,2.6122,-8.3310,0.0468,0.1384,0.0365
mini-arch-left,1252,7,337,-11.0690,2.4985,-8.3413,0.0468,0.1323,0.0359
mini-arch-left,1253,7,340,-11.0690,2.3823,-8.3397,0.0468,0.1260,0.0360
mini-arch-left,1254,7,343,-11.0690,2.2661,-8.3381,0.0468,0.1197,0.0361
mini-arch-left,1255,7,346,-11.0690,2.1499,-8.3365,0.0468,0.1134,0.0362
mini-arch-left,1256,7,349,-11.0690,2.0337,-8.3349,0.0468,0.1071,0.0363
mini-arch-left,1257,7,352,-11.0690,1.9175,-8.3333,0.0468,0.1008,0.0364
mini-arch-left,1258,7,355,-11.0690,1.8012,-8.3317,0.0468,0.0945,0.0365
mini-arch-left,1259,7,358,-11.0690,1.6850,-8.3301,0.0468,0.0882,0.0366
mini-arch-left,1260,7,361,-11.0690,1.5688,-8.3286,0.0468,0.0819,0.0366
mini-arch-left,1261,7,364,-11.0690,1.4526,-8.3270,0.0468,0.0756,0.0367
mini-arch-left,1262,7,367,-11.0690,1.3364,-8.3254,0.0468,0.0693,0.0368
mini-arch-left,1263,7,370,-11.0690,1.2202,-8.3238,0.0468,0.0630,0.0369
mini-arch-left,1264,7,373,-11.0690,1.1040,-8.3222,0.0468,0.0567,0.0370
mini-arch-left,1265,7,376,-11.0690,0.9878,-8.3206,0.0468,0.0504,0.0371
mini-arch-left,1266,7,379,-11.0690,0.8716,-8.3190,0.0468,0.0441,0.0372
mini-arch-left,1267,7,382,-11.0690,0.7554,-8.3174,0.0468,0.0378,0.0373
mini-arch-left,1268,7,385,-11.0690,0.6392,-8.3158,0.0468,0.0315,0.0374
mini-arch-left,1269,7,388,-11.0690,0.5229,-8.3142,0.0468,0.0252,0.0375
mini-arch-left,1270,7,391,-11.0690,0.4067,-8.3126,0.0468,0.0189,0.0376
mini-arch-left,1271,7,394,-11.0690,0.2905,-8.3110,0.0468,0.0126,0.0377
mini-arch-left,1272,7,397,-11.0690,0.1743,-8.3094,0.0468,0.0063,0.0378
mini-arch-left,1273,7,400,-11.0690,0.0581,-8.3078,0.0468,0.0000,0.0379
mini-arch-left,1274,9,1,-9.8490,0.0583,-4.9123,0.0928,0.0000,0.2353
mini-arch-left,1275,9,4,-9.8490,0.1748,-4.9106,0.0928,0.0063,0.2354
mini-arch-left,1276,9,7,-9.8490,0.2913,-4.9090,0.0928,0.0126,0.2355
mini-arch-left,1277,9,10,-9.8490,0.4078,-4.9073,0.0928,0.0190,0.2356
mini-arch-left,1278,9,13,-9.8490,0.5244,-4.9057,0.0928,0.0253,0.2357
mini-arch-left,1279,9,16,-9.8490,0.6409,-4.9040,0.0928,0.0316,0.2358
mini-arch-left,1280,9,19,-9.8490,0.7574,-4.9024,0.0928,0.0379,0.2359
mini-arch-left,1281,9,22,-9.8490,0.8739,-4.9007,0.0928,0.0442,0.2360
mini-arch-left,1282,9,25,-9.8490,0.9905,-4.8991,0.0928,0.0505,0.2361
mini-arch-left,1283,9,28,-9.8490,1.1070,-4.8974,0.0928,0.0568,0.2362
mini-arch-left,1284,9,31,-9.8490,1.2235,-4.8958,0.0928,0.0632,0.2363
mini-arch-left,1285,9,34,-9.8490,1.3400,-4.8941,0.0928,0.0695,0.2364
mini-arch-left,1286,9,37,-9.8490,1.4566,-4.8925,0.0928,0.0758,0.2365
mini-arch-left,1287,9,40,-9.8490,1.5731,-4.8908,0.0928,0.0821,0.2366
mini-arch-left,1288,9,43,-9.8490,1.6896,-4.8892,0.0928,0.0884,0.2367
mini-arch-left,1289,9,46,-9.8490,1.8061,-4.8875,0.0928,0.0947,0.2368
mini-arch-left,1290,9,49,-9.8490,1.9227,-4.8858,0.0928,0.1011,0.2369
mini-arch-left,1291,9,52,-9.8490,2.0392,-4.8842,0.0928,0.1074,0.2370
mini-arch-left,1292,9,55,-9.8490,2.1557,-4.8825,0.0928,0.1137,0.2371
mini-arch-left,1293,9,58,-9.8490,2.2722,-4.8809,0.0928,0.1200,0.2372
mini-arch-left,1294,9,61,-9.8490,2.3888,-4.8792,0.0928,0.1263,0.2373
mini-arch-left,1295,9,64,-9.8490,2.5053,-4.8776,0.0928,0.1326,0.2374
mini-arch-left,1296,9,67,-9.8490,2.6172,-4.8968,0.0928,0.1387,0.2362
mini-arch-left,1297,9,70,-9.8490,2.7302,-4.9237,0.0928,0.1448,0.2347
mini-arch-left,1298,9,73,-9.8490,2.8405,-4.9356,0.0928,0.1508,0.2340
mini-arch-left,1299,9,76,-9.8490,2.9563,-4.9474,0.0928,0.1571,0.2333
mini-arch-left,1300,9,79,-9.8490,3.0723,-4.9641,0.0928,0.1634,0.2323
mini-arch-left,1301,9,82,-9.8490,3.1867,-4.9886,0.0928,0.1696,0.2309
mini-arch-left,1302,9,85,-9.8490,3.2998,-5.0132,0.0928,0.1757,0.2295
mini-arch-left,1303,9,88,-9.8490,3.4141,-5.0440,0.0928,0.1819,0.2277
mini-arch-left,1304,9,91,-9.8490,3.5223,-5.0778,0.0928,0.1878,0.2257
mini-arch-left,1305,9,94,-9.8490,3.6323,-5.1113,0.0928,0.1937,0.2238
mini-arch-left,1306,9,97,-9.8490,3.7393,-5.1481,0.0928,0.1995,0.2216
mini-arch-left,1307,9,100,-9.8490,3.8490,-5.1847,0.0928,0.2055,0.2195
mini-arch-left,1308,9,103,-9.8490,3.9530,-5.2241,0.0928,0.2111,0.2172
mini-arch-left,1309,9,106,-9.8490,4.0386,-5.2656,0.0928,0.2157,0.2148
mini-arch-left,1310,9,109,-9.8490,4.1243,-5.3142,0.0928,0.2204,0.2120
mini-arch-left,1311,9,112,-9.8490,4.2127,-5.3591,0.0928,0.2252,0.2093
mini-arch-left,1312,9,115,-9.8490,4.2683,-5.3944,0.0928,0.2282,0.2073
mini-arch-left,1313,9,118,-9.8490,4.3629,-5.4355,0.0928,0.2333,0.2049
mini-arch-left,1314,9,121,-9.8490,4.4573,-5.4878,0.0928,0.2384,0.2019
mini-arch-left,1315,9,124,-9.8490,4.5340,-5.5486,0.0928,0.2426,0.1983
mini-arch-left,1316,9,127,-9.8490,4.6276,-5.6090,0.0928,0.2477,0.1948
mini-arch-left,1317,9,130,-9.8490,4.6945,-5.6620,0.0928,0.2513,0.1917
mini-arch-left,1318,9,133,-9.8490,4.7822,-5.7102,0.0928,0.2560,0.1889
mini-arch-left,1319,9,136,-9.8490,4.8704,-5.7628,0.0928,0.2608,0.1859
mini-arch-left,1320,9,139,-9.8490,4.9386,-5.8216,0.0928,0.2645,0.1824
mini-arch-left,1321,9,142,-9.8490,4.9714,-5.8675,0.0928,0.2663,0.1798
mini-arch-left,1322,9,145,-9.8490,5.0424,-5.9069,0.0928,0.2701,0.1775
mini-arch-left,1323,9,148,-9.8490,5.1016,-5.9636,0.0928,0.2733,0.1742
mini-arch-left,1324,9,151,-9.8490,5.1581,-6.0250,0.0928,0.2764,0.1706
mini-arch-left,1325,9,154,-9.8490,5.1776,-6.0645,0.0928,0.2775,0.1683
mini-arch-left,1326,9,157,-9.8490,5.2800,-6.1073,0.0928,0.2830,0.1658
mini-arch-left,1327,9,160,-9.8490,5.2587,-6.1488,0.0928,0.2819,0.1634
mini-arch-left,1328,9,163,-9.8490,5.3734,-6.1879,0.0928,0.2881,0.1611
mini-arch-left,1329,9,166,-9.8490,5.3699,-6.2431,0.0928,0.2879,0.1579
mini-arch-left,1330,9,169,-9.8490,5.4143,-6.2884,0.0928,0.2903,0.1553
mini-arch-left,1331,9,172,-9.8490,5.4813,-6.3361,0.0928,0.2939,0.1525
mini-arch-left,1332,9,175,-9.8490,5.4672,-6.3799,0.0928,0.2932,0.1500
mini-arch-left,1333,9,178,-9.8490,5.5686,-6.4264,0.0928,0.2987,0.1473
mini-arch-left,1334,9,181,-9.8490,5.5685,-6.4728,0.0928,0.2987,0.1446
mini-arch-left,1335,9,184,-9.8490,5.4673,-6.5167,0.0928,0.2932,0.1420
mini-arch-left,1336,9,187,-9.8490,5.4812,-6.5644,0.0928,0.2939,0.1392
mini-arch-left,1337,9,190,-9.8490,5.4144,-6.6097,0.0928,0.2903,0.1366
mini-arch-left,1338,9,193,-9.8490,5.3698,-6.6649,0.0928,0.2879,0.1334
mini-arch-left,1339,9,196,-9.8490,5.3733,-6.7040,0.0928,0.2881,0.1311
mini-arch-left,1340,9,199,-9.8490,5.2585,-6.7455,0.0928,0.2819,0.1287
mini-arch-left,1341,9,202,-9.8490,5.2799,-6.7883,0.0928,0.2830,0.1262
mini-arch-left,1342,9,205,-9.8490,5.1777,-6.8278,0.0928,0.2775,0.1239
mini-arch-left,1343,9,208,-9.8490,5.1580,-6.8892,0.0928,0.2764,0.1204
mini-arch-left,1344,9,211,-9.8490,5.1015,-6.9459,0.0928,0.2733,0.1171
mini-arch-left,1345,9,214,-9.8490,5.0425,-6.9853,0.0928,0.2701,0.1148
mini-arch-left,1346,9,217,-9.8490,4.9713,-7.0312,0.0928,0.2663,0.1121
mini-arch-left,1347,9,220,-9.8490,4.9385,-7.0900,0.0928,0.2645,0.1087
mini-arch-left,1348,9,223,-9.8490,4.8702,-7.1426,0.0928,0.2608,0.1056
mini-arch-left,1349,9,226,-9.8490,4.7823,-7.1908,0.0928,0.2560,0.1028
mini-arch-left,1350,9,229,-9.8490,4.6944,-7.2438,0.0928,0.2513,0.0997
mini-arch-left,1351,9,232,-9.8490,4.6275,-7.3042,0.0928,0.2477,0.0962
mini-arch-left,1352,9,235,-9.8490,4.5339,-7.3650,0.0928,0.2426,0.0927
mini-arch-left,1353,9,238,-9.8490,4.4572,-7.4172,0.0928,0.2384,0.0896
mini-arch-left,1354,9,241,-9.8490,4.3629,-7.4584,0.0928,0.2333,0.0873
mini-arch-left,1355,9,244,-9.8490,4.2682,-7.4937,0.0928,0.2282,0.0852
mini-arch-left,1356,9,247,-9.8490,4.2126,-7.5386,0.0928,0.2252,0.0826
mini-arch-left,1357,9,250,-9.8490,4.1241,-7.5872,0.0928,0.2204,0.0798
mini-arch-left,1358,9,253,-9.8490,4.0385,-7.6287,0.0928,0.2157,0.0773
mini-arch-left,1359,9,256,-9.8490,3.9529,-7.6681,0.0928,0.2111,0.0751
mini-arch-left,1360,9,259,-9.8490,3.8490,-7.7047,0.0928,0.2055,0.0729
mini-arch-left,1361,9,262,-9.8490,3.7392,-7.7415,0.0928,0.1995,0.0708
mini-arch-left,1362,9,265,-9.8490,3.6322,-7.7750,0.0928,0.1937,0.0688
mini-arch-left,1363,9,268,-9.8490,3.5222,-7.8088,0.0928,0.1877,0.0669
mini-arch-left,1364,9,271,-9.8490,3.4140,-7.8396,0.0928,0.1819,0.0651
mini-arch-left,1365,9,274,-9.8490,3.2997,-7.8642,0.0928,0.1757,0.0637
mini-arch-left,1366,9,277,-9.8490,3.1866,-7.8887,0.0928,0.1696,0.0622
mini-arch-left,1367,9,280,-9.8490,3.0722,-7.9053,0.0928,0.1634,0.0613
mini-arch-left,1368,9,283,-9.8490,2.9562,-7.9172,0.0928,0.1571,0.0606
mini-arch-left,1369,9,286,-9.8490,2.8404,-7.9546,0.0928,0.1508,0.0584
mini-arch-left,1370,9,289,-9.8490,2.7301,-7.9916,0.0928,0.1448,0.0562
mini-arch-left,1371,9,292,-9.8490,2.6171,-8.0185,0.0928,0.1387,0.0547
mini-arch-left,1372,9,295,-9.8490,2.5053,-8.0380,0.0928,0.1326,0.0535
mini-arch-left,1373,9,298,-9.8490,2.3888,-8.0363,0.0928,0.1263,0.0536
mini-arch-left,1374,9,301,-9.8490,2.2722,-8.0347,0.0928,0.1200,0.0537
mini-arch-left,1375,9,304,-9.8490,2.1557,-8.0330,0.0928,0.1137,0.0538
mini-arch-left,1376,9,307,-9.8490,2.0392,-8.0313,0.0928,0.1074,0.0539
mini-arch-left,1377,9,310,-9.8490,1.9227,-8.0297,0.0928,0.1011,0.0540
mini-arch-left,1378,9,313,-9.8490,1.8061,-8.0280,0.0928,0.0947,0.0541
mini-arch-left,1379,9,316,-9.8490,1.6896,-8.0263,0.0928,0.0884,0.0542
mini-arch-left,1380,9,319,-9.8490,1.5731,-8.0247,0.0928,0.0821,0.0543
mini-arch-left,1381,9,322,-9.8490,1.4566,-8.0230,0.0928,0.0758,0.0544
mini-arch-left,1382,9,325,-9.8490,1.3400,-8.0213,0.0928,0.0695,0.0545
mini-arch-left,1383,9,328,-9.8490,1.2235,-8.0197,0.0928,0.0632,0.0546
mini-arch-left,1384,9,331,-9.8490,1.1070,-8.0180,0.0928,0.0568,0.0547
mini-arch-left,1385,9,334,-9.8490,0.9905,-8.0163,0.0928,0.0505,0.0548
mini-arch-left,1386,9,337,-9.8490,0.8739,-8.0147,0.0928,0.0442,0.0549
mini-arch-left,1387,9,340,-9.8490,0.7574,-8.0130,0.0928,0.0379,0.0550
mini-arch-left,1388,9,343,-9.8490,0.6409,-8.0113,0.0928,0.0316,0.0551
mini-arch-left,1389,9,346,-9.8490,0.5244,-8.0097,0.0928,0.0253,0.0552
mini-arch-left,1390,9,349,-9.8490,0.4078,-8.0080,0.0928,0.0190,0.0553
mini-arch-left,1391,9,352,-9.8490,0.2913,-8.0063,0.0928,0.0126,0.0554
mini-arch-left,1392,9,355,-9.8490,0.1748,-8.0047,0.0928,0.0063,0.0555
mini-arch-left,1393,9,358,-9.8490,0.0583,-8.0030,0.0928,0.0000,0.0556
mini-arch-left,1394,10,1,-8.6300,0.0587,-5.2170,0.1387,0.0000,0.2176
mini-arch-left,1395,10,4,-8.6300,0.1761,-5.2153,0.1387,0.0064,0.2177
mini-arch-left,1396,10,7,-8.6300,0.2935,-5.2135,0.1387,0.0128,0.2178
mini-arch-left,1397,10,10,-8.6300,0.4110,-5.2117,0.1387,0.0191,0.2179
mini-arch-left,1398,10,13,-8.6300,0.5284,-5.2100,0.1387,0.0255,0.2180
mini-arch-left,1399,10,16,-8.6300,0.6458,-5.2082,0.1387,0.0319,0.2181
mini-arch-left,1400,10,19,-8.6300,0.7632,-5.2064,0.1387,0.0382,0.2182
mini-arch-left,1401,10,22,-8.6300,0.8806,-5.2047,0.1387,0.0446,0.2183
mini-arch-left,1402,10,25,-8.6300,0.9981,-5.2029,0.1387,0.0509,0.2184
mini-arch-left,1403,10,28,-8.6300,1.1155,-5.2011,0.1387,0.0573,0.2185
mini-arch-left,1404,10,31,-8.6300,1.2329,-5.1994,0.1387,0.0637,0.2186
mini-arch-left,1405,10,34,-8.6300,1.3503,-5.1976,0.1387,0.0700,0.2187
mini-arch-left,1406,10,37,-8.6300,1.4677,-5.1958,0.1387,0.0764,0.2188
mini-arch-left,1407,10,40,-8.6300,1.5852,-5.1941,0.1387,0.0828,0.2189
mini-arch-left,1408,10,43,-8.6300,1.7026,-5.1923,0.1387,0.0891,0.2190
mini-arch-left,1409,10,46,-8.6300,1.8200,-5.1905,0.1387,0.0955,0.2192
mini-arch-left,1410,10,49,-8.6300,1.9374,-5.1888,0.1387,0.1019,0.2193
mini-arch-left,1411,10,52,-8.6300,2.0548,-5.1870,0.1387,0.1082,0.2194
mini-arch-left,1412,10,55,-8.6300,2.1723,-5.1852,0.1387,0.1146,0.2195
mini-arch-left,1413,10,58,-8.6300,2.2897,-5.1835,0.1387,0.1209,0.2196
mini-arch-left,1414,10,61,-8.6300,2.4071,-5.1817,0.1387,0.1273,0.2197
mini-arch-left,1415,10,64,-8.6300,2.5245,-5.1799,0.1387,0.1337,0.2198
mini-arch-left,1416,10,67,-8.6300,2.6350,-5.2101,0.1387,0.1397,0.2180
mini-arch-left,1417,10,70,-8.6300,2.7499,-5.2334,0.1387,0.1459,0.2167
mini-arch-left,1418,10,73,-8.6300,2.8600,-5.2480,0.1387,0.1519,0.2158
mini-arch-left,1419,10,76,-8.6300,2.9768,-5.2640,0.1387,0.1582,0.2149
mini-arch-left,1420,10,79,-8.6300,3.0923,-5.2817,0.1387,0.1644,0.2138
mini-arch-left,1421,10,82,-8.6300,3.2088,-5.3071,0.1387,0.1708,0.2124
mini-arch-left,1422,10,85,-8.6300,3.3205,-5.3398,0.1387,0.1768,0.2105
mini-arch-left,1423,10,88,-8.6300,3.4339,-5.3744,0.1387,0.1830,0.2085
mini-arch-left,1424,10,91,-8.6300,3.5370,-5.4037,0.1387,0.1886,0.2068
mini-arch-left,1425,10,94,-8.6300,3.6465,-5.4278,0.1387,0.1945,0.2054
mini-arch-left,1426,10,97,-8.6300,3.7098,-5.4608,0.1387,0.1979,0.2034
mini-arch-left,1427,10,100,-8.6300,3.8060,-5.5031,0.1387,0.2031,0.2010
mini-arch-left,1428,10,103,-8.6300,3.9090,-5.5508,0.1387,0.2087,0.1982
mini-arch-left,1429,10,106,-8.6300,4.0080,-5.5955,0.1387,0.2141,0.1956
mini-arch-left,1430,10,109,-8.6300,4.1135,-5.6302,0.1387,0.2198,0.1936
mini-arch-left,1431,10,112,-8.6300,4.1499,-5.6664,0.1387,0.2218,0.1915
mini-arch-left,1432,10,115,-8.6300,4.2115,-5.7044,0.1387,0.2251,0.1893
mini-arch-left,1433,10,118,-8.6300,4.2388,-5.7348,0.1387,0.2266,0.1875
mini-arch-left,1434,10,121,-8.6300,4.3523,-5.7716,0.1387,0.2327,0.1854
mini-arch-left,1435,10,124,-8.6300,4.4082,-5.8156,0.1387,0.2358,0.1828
mini-arch-left,1436,10,127,-8.6300,4.4634,-5.8598,0.1387,0.2388,0.1802
mini-arch-left,1437,10,130,-8.6300,4.5179,-5.9057,0.1387,0.2417,0.1776
mini-arch-left,1438,10,133,-8.6300,4.5869,-5.9592,0.1387,0.2455,0.1744
mini-arch-left,1439,10,136,-8.6300,4.6792,-6.0145,0.1387,0.2505,0.1712
mini-arch-left,1440,10,139,-8.6300,4.7582,-6.0751,0.1387,0.2547,0.1677
mini-arch-left,1441,10,142,-8.6300,4.8266,-6.1359,0.1387,0.2584,0.1642
mini-arch-left,1442,10,145,-8.6300,4.8957,-6.1868,0.1387,0.2622,0.1612
mini-arch-left,1443,10,148,-8.6300,4.9708,-6.2393,0.1387,0.2663,0.1582
mini-arch-left,1444,10,151,-8.6300,4.9993,-6.2949,0.1387,0.2678,0.1549
mini-arch-left,1445,10,154,-8.6300,5.0266,-6.3479,0.1387,0.2693,0.1518
mini-arch-left,1446,10,157,-8.6300,5.0847,-6.3868,0.1387,0.2724,0.1496
mini-arch-left,1447,10,160,-8.6300,5.1635,-6.4292,0.1387,0.2767,0.1471
mini-arch-left,1448,10,163,-8.6300,5.1635,-6.4717,0.1387,0.2767,0.1446
mini-arch-left,1449,10,166,-8.6300,5.0847,-6.5105,0.1387,0.2724,0.1424
mini-arch-left,1450,10,169,-8.6300,5.0266,-6.5636,0.1387,0.2693,0.1393
mini-arch-left,1451,10,172,-8.6300,4.9993,-6.6191,0.1387,0.2678,0.1361
mini-arch-left,1452,10,175,-8.6300,4.9708,-6.6716,0.1387,0.2663,0.1330
mini-arch-left,1453,10,178,-8.6300,4.8957,-6.7226,0.1387,0.2622,0.1300
mini-arch-left,1454,10,181,-8.6300,4.8266,-6.7834,0.1387,0.2584,0.1265
mini-arch-left,1455,10,184,-8.6300,4.7582,-6.8439,0.1387,0.2547,0.1230
mini-arch-left,1456,10,187,-8.6300,4.6792,-6.8993,0.1387,0.2505,0.1198
mini-arch-left,1457,10,190,-8.6300,4.5869,-6.9528,0.1387,0.2455,0.1167
mini-arch-left,1458,10,193,-8.6300,4.5179,-6.9986,0.1387,0.2417,0.1140
mini-arch-left,1459,10,196,-8.6300,4.4634,-7.0428,0.1387,0.2388,0.1114
mini-arch-left,1460,10,199,-8.6300,4.4082,-7.0869,0.1387,0.2358,0.1089
mini-arch-left,1461,10,202,-8.6300,4.3523,-7.1236,0.1387,0.2327,0.1067
mini-arch-left,1462,10,205,-8.6300,4.2388,-7.1541,0.1387,0.2266,0.1050
mini-arch-left,1463,10,208,-8.6300,4.2115,-7.1921,0.1387,0.2251,0.1027
mini-arch-left,1464,10,211,-8.6300,4.1499,-7.2282,0.1387,0.2218,0.1006
mini-arch-left,1465,10,214,-8.6300,4.1134,-7.2630,0.1387,0.2198,0.0986
mini-arch-left,1466,10,217,-8.6300,4.0080,-7.3077,0.1387,0.2141,0.0960
mini-arch-left,1467,10,220,-8.6300,3.9090,-7.3554,0.1387,0.2087,0.0932
mini-arch-left,1468,10,223,-8.6300,3.8060,-7.3976,0.1387,0.2031,0.0908
mini-arch-left,1469,10,226,-8.6300,3.7098,-7.4306,0.1387,0.1979,0.0889
mini-arch-left,1470,10,229,-8.6300,3.6464,-7.4548,0.1387,0.1945,0.0875
mini-arch-left,1471,10,232,-8.6300,3.5370,-7.4840,0.1387,0.1886,0.0858
mini-arch-left,1472,10,235,-8.6300,3.4339,-7.5187,0.1387,0.1830,0.0837
mini-arch-left,1473,10,238,-8.6300,3.3205,-7.5514,0.1387,0.1768,0.0818
mini-arch-left,1474,10,241,-8.6300,3.2088,-7.5768,0.1387,0.1708,0.0804
mini-arch-left,1475,10,244,-8.6300,3.0923,-7.5944,0.1387,0.1644,0.0793
mini-arch-left,1476,10,247,-8.6300,2.9768,-7.6104,0.1387,0.1582,0.0784
mini-arch-left,1477,10,250,-8.6300,2.8600,-7.6448,0.1387,0.1519,0.0764
mini-arch-left,1478,10,253,-8.6300,2.7500,-7.6818,0.1387,0.1459,0.0743
mini-arch-left,1479,10,256,-8.6300,2.6350,-7.7052,0.1387,0.1397,0.0729
mini-arch-left,1480,10,259,-8.6300,2.5245,-7.7353,0.1387,0.1337,0.0711
mini-arch-left,1481,10,262,-8.6300,2.4071,-7.7336,0.1387,0.1273,0.0712
mini-arch-left,1482,10,265,-8.6300,2.2897,-7.7318,0.1387,0.1209,0.0714
mini-arch-left,1483,10,268,-8.6300,2.1723,-7.7300,0.1387,0.1146,0.0715
mini-arch-left,1484,10,271,-8.6300,2.0548,-7.7283,0.1387,0.1082,0.0716
mini-arch-left,1485,10,274,-8.6300,1.9374,-7.7265,0.1387,0.1019,0.0717
mini-arch-left,1486,10,277,-8.6300,1.8200,-7.7247,0.1387,0.0955,0.0718
mini-arch-left,1487,10,280,-8.6300,1.7026,-7.7230,0.1387,0.0891,0.0719
mini-arch-left,1488,10,283,-8.6300,1.5852,-7.7212,0.1387,0.0828,0.0720
mini-arch-left,1489,10,286,-8.6300,1.4677,-7.7194,0.1387,0.0764,0.0721
mini-arch-left,1490,10,289,-8.6300,1.3503,-7.7177,0.1387,0.0700,0.0722
mini-arch-left,1491,10,292,-8.6300,1.2329,-7.7159,0.1387,0.0637,0.0723
mini-arch-left,1492,10,295,-8.6300,1.1155,-7.7141,0.1387,0.0573,0.0724
mini-arch-left,1493,10,298,-8.6300,0.9981,-7.7124,0.1387,0.0509,0.0725
mini-arch-left,1494,10,301,-8.6300,0.8806,-7.7106,0.1387,0.0446,0.0726
mini-arch-left,1495,10,304,-8.6300,0.7632,-7.7088,0.1387,0.0382,0.0727
mini-arch-left,1496,10,307,-8.6300,0.6458,-7.7071,0.1387,0.0319,0.0728
mini-arch-left,1497,10,310,-8.6300,0.5284,-7.7053,0.1387,0.0255,0.0729
mini-arch-left,1498,10,313,-8.6300,0.4110,-7.7035,0.1387,0.0191,0.0730
mini-arch-left,1499,10,316,-8.6300,0.2935,-7.7018,0.1387,0.0128,0.0731
mini-arch-left,1500,10,319,-8.6300,0.1761,-7.7000,0.1387,0.0064,0.0732
mini-arch-left,1501,10,322,-8.6300,0.0587,-7.6982,0.1387,0.0000,0.0733
mini-arch-left,1502,11,1,-7.4110,0.0619,-5.5218,0.1847,0.0002,0.1999
mini-arch-left,1503,11,4,-7.4110,0.1857,-5.5198,0.1847,0.0069,0.2000
mini-arch-left,1504,11,7,-7.4110,0.3095,-5.5179,0.1847,0.0136,0.2001
mini-arch-left,1505,11,10,-7.4110,0.4334,-5.5160,0.1847,0.0203,0.2002
mini-arch-left,1506,11,13,-7.4110,0.5572,-5.5140,0.1847,0.0271,0.2003
mini-arch-left,1507,11,16,-7.4110,0.6810,-5.5121,0.1847,0.0338,0.2004
mini-arch-left,1508,11,19,-7.4110,0.8048,-5.5102,0.1847,0.0405,0.2006
mini-arch-left,1509,11,22,-7.4110,0.9286,-5.5083,0.1847,0.0472,0.2007
mini-arch-left,1510,11,25,-7.4110,1.0524,-5.5063,0.1847,0.0539,0.2008
mini-arch-left,1511,11,28,-7.4110,1.1762,-5.5044,0.1847,0.0606,0.2009
mini-arch-left,1512,11,31,-7.4110,1.3001,-5.5025,0.1847,0.0673,0.2010
mini-arch-left,1513,11,34,-7.4110,1.4239,-5.5005,0.1847,0.0740,0.2011
mini-arch-left,1514,11,37,-7.4110,1.5477,-5.4986,0.1847,0.0807,0.2012
mini-arch-left,1515,11,40,-7.4110,1.6715,-5.4967,0.1847,0.0874,0.2013
mini-arch-left,1516,11,43,-7.4110,1.7953,-5.4947,0.1847,0.0942,0.2015
mini-arch-left,1517,11,46,-7.4110,1.9191,-5.4928,0.1847,0.1009,0.2016
mini-arch-left,1518,11,49,-7.4110,2.0429,-5.4909,0.1847,0.1076,0.2017
mini-arch-left,1519,11,52,-7.4110,2.1668,-5.4890,0.1847,0.1143,0.2018
mini-arch-left,1520,11,55,-7.4110,2.2906,-5.4870,0.1847,0.1210,0.2019
mini-arch-left,1521,11,58,-7.4110,2.4144,-5.4851,0.1847,0.1277,0.2020
mini-arch-left,1522,11,61,-7.4110,2.5382,-5.4832,0.1847,0.1344,0.2021
mini-arch-left,1523,11,64,-7.4110,2.6546,-5.5201,0.1847,0.1407,0.2000
mini-arch-left,1524,11,67,-7.4110,2.7557,-5.5244,0.1847,0.1462,0.1997
mini-arch-left,1525,11,70,-7.4110,2.7980,-5.5384,0.1847,0.1485,0.1989
mini-arch-left,1526,11,73,-7.4110,2.9215,-5.5553,0.1847,0.1552,0.1979
mini-arch-left,1527,11,76,-7.4110,3.0425,-5.5782,0.1847,0.1617,0.1966
mini-arch-left,1528,11,79,-7.4110,3.1644,-5.6030,0.1847,0.1684,0.1952
mini-arch-left,1529,11,82,-7.4110,3.2831,-5.6308,0.1847,0.1748,0.1935
mini-arch-left,1530,11,85,-7.4110,3.3957,-5.6624,0.1847,0.1809,0.1917
mini-arch-left,1531,11,88,-7.4110,3.4717,-5.6954,0.1847,0.1850,0.1898
mini-arch-left,1532,11,91,-7.4110,3.5872,-5.7317,0.1847,0.1913,0.1877
mini-arch-left,1533,11,94,-7.4110,3.6526,-5.7643,0.1847,0.1948,0.1858
mini-arch-left,1534,11,97,-7.4110,3.6956,-5.7860,0.1847,0.1971,0.1845
mini-arch-left,1535,11,100,-7.4110,3.7794,-5.8124,0.1847,0.2017,0.1830
mini-arch-left,1536,11,103,-7.4110,3.8714,-5.8489,0.1847,0.2067,0.1809
